Category ID,Category Name,Category Label,osm_class,osm_type,osm_tags,osm_extra_tags,mapping_confidence,mapping_source,mapping_note,evidence_match_count,evidence_top_osm_tags,evidence_previous_support_pct,evidence_final_support_pct,evidence_action,evidence_note
55a59bace4b013909087cb0c,Donburi Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Donburi Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=japanese,medium,restaurant_rule,,0,,,,no evidence,
55a59bace4b013909087cb30,Japanese Curry Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Japanese Curry Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=japanese,medium,restaurant_rule,,3,"amenity=restaurant (3, 100.0%)",100.0,100.0,reviewed,
5f2c2436b6d05514c704433e,Japanese Family Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Japanese Family Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=japanese,medium,restaurant_rule,,0,,,,no evidence,
55a59bace4b013909087cb21,Kaiseki Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Kaiseki Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=japanese,medium,restaurant_rule,,0,,,,no evidence,
55a59bace4b013909087cb06,Kushikatsu Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Kushikatsu Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=japanese,medium,restaurant_rule,,0,,,,no evidence,
55a59bace4b013909087cb1b,Monjayaki Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Monjayaki Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=japanese,medium,restaurant_rule,,0,,,,no evidence,
55a59bace4b013909087cb1e,Nabe Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Nabe Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=japanese,medium,restaurant_rule,,0,,,,no evidence,
55a59bace4b013909087cb18,Okonomiyaki Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Okonomiyaki Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=japanese,medium,restaurant_rule,,0,,,,no evidence,
55a59bace4b013909087cb24,Ramen Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Ramen Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=ramen,medium,restaurant_rule,,20,"amenity=restaurant (19, 95.0%); amenity=fast_food (1, 5.0%)",95.0,95.0,reviewed,
55a59bace4b013909087cb15,Shabu-Shabu Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Shabu-Shabu Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=japanese,medium,restaurant_rule,,1,"amenity=restaurant (1, 100.0%)",100.0,100.0,reviewed,
55a59bace4b013909087cb27,Soba Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Soba Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=soba,medium,restaurant_rule,,0,,,,no evidence,
55a59bace4b013909087cb12,Sukiyaki Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Sukiyaki Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=japanese,medium,restaurant_rule,,0,,,,no evidence,
4bf58dd8d48988d1d2941735,Sushi Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Sushi Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=sushi,medium,restaurant_rule,,97,"amenity=restaurant (91, 93.8%); amenity=fast_food (4, 4.1%); amenity=bar (1, 1.0%); amenity=cafe (1, 1.0%)",93.8,93.8,reviewed,
55a59bace4b013909087cb2d,Takoyaki Place,Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Takoyaki Place,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=japanese,medium,restaurant_rule,,0,,,,no evidence,
5f2c239eb6d05514c70441ee,Teishoku Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Teishoku Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=japanese,medium,restaurant_rule,,0,,,,no evidence,
55a59a31e4b013909087cb00,Tempura Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Tempura Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=japanese,medium,restaurant_rule,,0,,,,no evidence,
55a59af1e4b013909087cb03,Tonkatsu Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Tonkatsu Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=japanese,medium,restaurant_rule,,0,,,,no evidence,
55a59bace4b013909087cb2a,Udon Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Udon Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=udon,medium,restaurant_rule,,2,"amenity=fast_food (1, 50.0%); amenity=restaurant (1, 50.0%)",50.0,50.0,reviewed,
55a59bace4b013909087cb0f,Unagi Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Unagi Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=japanese,medium,restaurant_rule,,0,,,,no evidence,
55a59bace4b013909087cb33,Wagashi Place,Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Wagashi Place,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=japanese,medium,restaurant_rule,,0,,,,no evidence,
55a59bace4b013909087cb09,Yakitori Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Yakitori Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=yakitori,medium,restaurant_rule,,0,,,,no evidence,
55a59bace4b013909087cb36,Yoshoku Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Yoshoku Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=japanese,medium,restaurant_rule,,0,,,,no evidence,
4bf58dd8d48988d113941735,Korean Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Korean Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=korean,parent_union,parent_union,Parent category: union of descendant OSM mappings after category-match corrections.,36,"amenity=restaurant (31, 86.1%); tourism=guest_house (1, 2.8%); tourism=hostel (1, 2.8%); shop=supermarket (1, 2.8%); amenity=cafe (1, 2.8%); building=yes (1, 2.8%)",86.1,86.1,reviewed,
56aa371be4b08b9a8d5734e4,Bossam/Jokbal Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Korean Restaurant > Bossam/Jokbal Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=korean,medium,restaurant_rule,,0,,,,no evidence,
56aa371be4b08b9a8d5734f0,Bunsik Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Korean Restaurant > Bunsik Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=korean,medium,restaurant_rule,,0,,,,no evidence,
56aa371be4b08b9a8d5734e7,Gukbap Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Korean Restaurant > Gukbap Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=korean,medium,restaurant_rule,,0,,,,no evidence,
56aa371be4b08b9a8d5734ed,Janguh Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Korean Restaurant > Janguh Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=korean,medium,restaurant_rule,,0,,,,no evidence,
5f2c3f6b5b4c177b9a6dc388,Korean BBQ Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Korean Restaurant > Korean BBQ Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=korean,medium,restaurant_rule,,5,"amenity=restaurant (5, 100.0%)",100.0,100.0,reviewed,
56aa371be4b08b9a8d5734ea,Samgyetang Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Korean Restaurant > Samgyetang Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=korean,medium,restaurant_rule,,0,,,,no evidence,
4bf58dd8d48988d156941735,Malay Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Malay Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=asian,parent_union,parent_union,Parent category: union of descendant OSM mappings after category-match corrections.,24,"amenity=restaurant (15, 62.5%); amenity=cafe (5, 20.8%); amenity=fast_food (2, 8.3%); amenity=marketplace (1, 4.2%); amenity=food_court (1, 4.2%)",62.5,62.5,reviewed,
5ae9595eb77c77002c2f9f26,Mamak Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Malay Restaurant > Mamak Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=asian,medium,restaurant_rule,,5,"amenity=restaurant (5, 100.0%)",100.0,100.0,reviewed,
4eb1d5724b900d56c88a45fe,Mongolian Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Mongolian Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=asian,medium,restaurant_rule,,1,"amenity=restaurant (1, 100.0%)",100.0,100.0,reviewed,
4bf58dd8d48988d1d1941735,Noodle Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Noodle Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=asian,medium,restaurant_rule,,72,"amenity=restaurant (62, 86.1%); amenity=fast_food (5, 6.9%); amenity=cafe (2, 2.8%); amenity=food_court (1, 1.4%); shop=confectionery (1, 1.4%); shop=kiosk (1, 1.4%)",86.1,86.1,reviewed,
56aa371be4b08b9a8d57350e,Satay Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Satay Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=asian,medium,restaurant_rule,,6,"amenity=restaurant (6, 100.0%)",100.0,100.0,reviewed,
5f2c430e5b4c177b9a6dcabd,Singaporean Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Singaporean Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=asian,medium,restaurant_rule,,0,,,,no evidence,
4bf58dd8d48988d149941735,Thai Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Thai Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=thai,parent_union,parent_union,Parent category: union of descendant OSM mappings after category-match corrections.,111,"amenity=restaurant (105, 94.6%); amenity=cafe (4, 3.6%); amenity=fast_food (1, 0.9%); amenity=bar (1, 0.9%)",94.6,94.6,reviewed,
56aa371be4b08b9a8d573502,Som Tum Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Thai Restaurant > Som Tum Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=thai,medium,restaurant_rule,,2,"amenity=restaurant (2, 100.0%)",100.0,100.0,reviewed,
52af39fb3cf9994f4e043be9,Tibetan Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Tibetan Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=asian,medium,restaurant_rule,,0,,,,no evidence,
4bf58dd8d48988d14a941735,Vietnamese Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Vietnamese Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=vietnamese,medium,restaurant_rule,,23,"amenity=restaurant (20, 87.0%); amenity=fast_food (3, 13.0%)",87.0,87.0,reviewed,
4bf58dd8d48988d169941735,Australian Restaurant,Dining and Drinking > Restaurant > Australian Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=australian,medium,restaurant_rule,,29,"amenity=restaurant (18, 62.1%); amenity=cafe (6, 20.7%); amenity=pub (2, 6.9%); shop=farm (1, 3.4%); amenity=fast_food (1, 3.4%); leisure=fishing (1, 3.4%)",62.1,62.1,reviewed,
52e81612bcbc57f1066b7a01,Austrian Restaurant,Dining and Drinking > Restaurant > Austrian Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=austrian,medium,restaurant_rule,,2,"shop=supermarket (1, 50.0%); amenity=fast_food (1, 50.0%)",0.0,0.0,reviewed,
4bf58dd8d48988d1df931735,BBQ Joint,Dining and Drinking > Restaurant > BBQ Joint,{'amenity'},{'restaurant'},amenity=restaurant,,medium,restaurant_rule,,131,"amenity=restaurant (96, 73.3%); amenity=fast_food (11, 8.4%); shop=butcher (6, 4.6%); amenity=bar (4, 3.1%); amenity=cafe (3, 2.3%); tourism=hotel (3, 2.3%); building=yes (2, 1.5%); tourism=picnic_site (1, 0.8%)",73.3,73.3,reviewed,
5e179ee74ae8e90006e9a746,Bangladeshi Restaurant,Dining and Drinking > Restaurant > Bangladeshi Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=bangladeshi,medium,restaurant_rule,,0,,,,no evidence,
52e81612bcbc57f1066b7a02,Belgian Restaurant,Dining and Drinking > Restaurant > Belgian Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=belgian,medium,restaurant_rule,,3,"amenity=restaurant (3, 100.0%)",100.0,100.0,reviewed,
52e81612bcbc57f1066b79f1,Bistro,Dining and Drinking > Restaurant > Bistro,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=bistro,medium,restaurant_rule,,123,"amenity=restaurant (69, 56.1%); amenity=cafe (30, 24.4%); amenity=bar (10, 8.1%); amenity=pub (2, 1.6%); tourism=guest_house (2, 1.6%); amenity=fast_food (2, 1.6%); shop=vacant (1, 0.8%); amenity=community_centre (1, 0.8%)",56.1,56.1,reviewed,
52e81612bcbc57f1066b79f4,Buffet,Dining and Drinking > Restaurant > Buffet,{'amenity'},{'restaurant'},amenity=restaurant,,medium,restaurant_rule,,72,"amenity=restaurant (19, 26.4%); amenity=fast_food (19, 26.4%); shop=kiosk (11, 15.3%); shop=convenience (9, 12.5%); amenity=cafe (5, 6.9%); shop=supermarket (2, 2.8%); shop=dairy (1, 1.4%); shop=alcohol (1, 1.4%)",26.4,26.4,reviewed,
4bf58dd8d48988d16c941735,Burger Joint,Dining and Drinking > Restaurant > Burger Joint,{'amenity'},"{'fast_food', 'restaurant'}",amenity=fast_food; amenity=restaurant,cuisine=burger,high,restaurant_rule+category_match_evidence,Category-match evidence shows this dining subtype is often quick-service; added amenity=fast_food while keeping restaurant.,411,"amenity=fast_food (230, 56.0%); amenity=restaurant (165, 40.1%); amenity=cafe (11, 2.7%); shop=convenience (1, 0.2%); amenity=food_court (1, 0.2%); amenity=bar (1, 0.2%); shop=kiosk (1, 0.2%); building=commercial (1, 0.2%)",40.1,96.1,applied,Category-match evidence shows this dining subtype is often quick-service; added amenity=fast_food while keeping restaurant.
4bf58dd8d48988d17a941735,Cajun and Creole Restaurant,Dining and Drinking > Restaurant > Cajun and Creole Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=cajun,medium,restaurant_rule,,40,"amenity=restaurant (35, 87.5%); amenity=fast_food (4, 10.0%); amenity=cafe (1, 2.5%)",87.5,87.5,reviewed,
4bf58dd8d48988d144941735,Caribbean Restaurant,Dining and Drinking > Restaurant > Caribbean Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=caribbean; cuisine=cuban,parent_union,parent_union,Parent category: union of descendant OSM mappings after category-match corrections.,7,"amenity=restaurant (4, 57.1%); amenity=bar (2, 28.6%); shop=convenience (1, 14.3%)",57.1,57.1,reviewed,
4bf58dd8d48988d154941735,Cuban Restaurant,Dining and Drinking > Restaurant > Caribbean Restaurant > Cuban Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=cuban,medium,restaurant_rule,,2,"amenity=restaurant (2, 100.0%)",100.0,100.0,reviewed,
5f2c2abab6d05514c70446e4,Puerto Rican Restaurant,Dining and Drinking > Restaurant > Caribbean Restaurant > Puerto Rican Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=caribbean,medium,restaurant_rule,,0,,,,no evidence,
5293a7d53cf9994f4e043a45,Caucasian Restaurant,Dining and Drinking > Restaurant > Caucasian Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=caucasian,medium,restaurant_rule,,8,"amenity=restaurant (5, 62.5%); amenity=cafe (2, 25.0%); amenity=fast_food (1, 12.5%)",62.5,62.5,reviewed,
52e81612bcbc57f1066b7a00,Comfort Food Restaurant,Dining and Drinking > Restaurant > Comfort Food Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=comfort_food,medium,restaurant_rule,,68,"amenity=restaurant (50, 73.5%); amenity=fast_food (8, 11.8%); amenity=cafe (7, 10.3%); shop=convenience (1, 1.5%); shop=bakery (1, 1.5%); leisure=resort (1, 1.5%)",73.5,73.5,reviewed,
52f2ae52bcbc57f1066b8b81,Czech Restaurant,Dining and Drinking > Restaurant > Czech Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=czech,medium,restaurant_rule,,0,,,,no evidence,
4bf58dd8d48988d146941735,Deli,Dining and Drinking > Restaurant > Deli,{'amenity'},{'restaurant'},amenity=restaurant,,medium,restaurant_rule,,75,"shop=convenience (11, 14.7%); shop=deli (9, 12.0%); amenity=cafe (8, 10.7%); amenity=restaurant (8, 10.7%); shop=supermarket (7, 9.3%); amenity=fast_food (6, 8.0%); shop=cheese (5, 6.7%); shop=dairy (4, 5.3%)",10.7,10.7,reviewed,
4bf58dd8d48988d147941735,Diner,Dining and Drinking > Restaurant > Diner,{'amenity'},{'restaurant'},amenity=restaurant,,medium,restaurant_rule,,206,"amenity=restaurant (153, 74.3%); amenity=fast_food (18, 8.7%); amenity=cafe (15, 7.3%); amenity=food_court (3, 1.5%); tourism=hotel (3, 1.5%); tourism=guest_house (2, 1.0%); shop=butcher (1, 0.5%); building=farm (1, 0.5%)",74.3,74.3,reviewed,
4bf58dd8d48988d108941735,Dumpling Restaurant,Dining and Drinking > Restaurant > Dumpling Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=dumpling,medium,restaurant_rule,,9,"amenity=restaurant (8, 88.9%); amenity=cafe (1, 11.1%)",88.9,88.9,reviewed,
5744ccdfe4b0c0459246b4d0,Dutch Restaurant,Dining and Drinking > Restaurant > Dutch Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=dutch,medium,restaurant_rule,,0,,,,no evidence,
4bf58dd8d48988d109941735,Eastern European Restaurant,Dining and Drinking > Restaurant > Eastern European Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=eastern_european,parent_union,parent_union,Parent category: union of descendant OSM mappings after category-match corrections.,39,"amenity=restaurant (32, 82.1%); tourism=hotel (4, 10.3%); amenity=cafe (2, 5.1%); tourism=apartment (1, 2.6%)",82.1,82.1,reviewed,
52e928d0bcbc57f1066b7e97,Belarusian Restaurant,Dining and Drinking > Restaurant > Eastern European Restaurant > Belarusian Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=eastern_european,medium,restaurant_rule,,0,,,,no evidence,
58daa1558bbb0b01f18ec1ee,Bosnian Restaurant,Dining and Drinking > Restaurant > Eastern European Restaurant > Bosnian Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=eastern_european,medium,restaurant_rule,,2,"amenity=fast_food (2, 100.0%)",0.0,0.0,reviewed,
56aa371be4b08b9a8d5734f3,Bulgarian Restaurant,Dining and Drinking > Restaurant > Eastern European Restaurant > Bulgarian Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=eastern_european,medium,restaurant_rule,,24,"amenity=restaurant (20, 83.3%); tourism=hotel (2, 8.3%); tourism=guest_house (1, 4.2%); amenity=pub (1, 4.2%)",83.3,83.3,reviewed,
52960bac3cf9994f4e043ac4,Romanian Restaurant,Dining and Drinking > Restaurant > Eastern European Restaurant > Romanian Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=eastern_european,medium,restaurant_rule,,0,,,,no evidence,
52e928d0bcbc57f1066b7e98,Tatar Restaurant,Dining and Drinking > Restaurant > Eastern European Restaurant > Tatar Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=eastern_european,medium,restaurant_rule,,0,,,,no evidence,
52e81612bcbc57f1066b7a05,English Restaurant,Dining and Drinking > Restaurant > English Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=english,medium,restaurant_rule,,4,"amenity=bar (1, 25.0%); amenity=cafe (1, 25.0%); amenity=restaurant (1, 25.0%); tourism=hotel (1, 25.0%)",25.0,25.0,reviewed,
4bf58dd8d48988d10b941735,Falafel Restaurant,Dining and Drinking > Restaurant > Falafel Restaurant,{'amenity'},"{'fast_food', 'restaurant'}",amenity=fast_food; amenity=restaurant,cuisine=falafel,high,restaurant_rule+category_match_evidence,Category-match evidence shows this dining subtype is often quick-service; added amenity=fast_food while keeping restaurant.,52,"amenity=fast_food (33, 63.5%); amenity=restaurant (19, 36.5%)",36.5,100.0,applied,Category-match evidence shows this dining subtype is often quick-service; added amenity=fast_food while keeping restaurant.
4bf58dd8d48988d16e941735,Fast Food Restaurant,Dining and Drinking > Restaurant > Fast Food Restaurant,{'amenity'},{'fast_food'},amenity=fast_food,,medium,restaurant_rule,,1538,"amenity=fast_food (1382, 89.9%); amenity=restaurant (106, 6.9%); amenity=cafe (21, 1.4%); shop=kiosk (6, 0.4%); shop=bakery (5, 0.3%); amenity=food_court (4, 0.3%); amenity=bar (3, 0.2%); shop=convenience (2, 0.1%)",89.9,89.9,reviewed,
4edd64a0c7ddd24ca188df1a,Fish and Chips Shop,Dining and Drinking > Restaurant > Fish and Chips Shop,{'amenity'},{'restaurant'},amenity=restaurant,,medium,restaurant_rule,,58,"amenity=restaurant (26, 44.8%); amenity=fast_food (25, 43.1%); shop=seafood (3, 5.2%); amenity=cafe (2, 3.4%); shop=gift (1, 1.7%); tourism=guest_house (1, 1.7%)",44.8,44.8,reviewed,
52e81612bcbc57f1066b7a09,Fondue Restaurant,Dining and Drinking > Restaurant > Fondue Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=fondue,medium,restaurant_rule,,1,"amenity=restaurant (1, 100.0%)",100.0,100.0,reviewed,
4bf58dd8d48988d10c941735,French Restaurant,Dining and Drinking > Restaurant > French Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=french,parent_union,parent_union,Parent category: union of descendant OSM mappings after category-match corrections.,79,"amenity=restaurant (68, 86.1%); amenity=cafe (5, 6.3%); amenity=bar (1, 1.3%); shop=convenience (1, 1.3%); shop=supermarket (1, 1.3%); shop=clothes (1, 1.3%); building=yes (1, 1.3%); shop=alcohol (1, 1.3%)",86.1,86.1,reviewed,
57558b36e4b065ecebd306b6,Alsatian Restaurant,Dining and Drinking > Restaurant > French Restaurant > Alsatian Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=french,medium,restaurant_rule,,0,,,,no evidence,
57558b36e4b065ecebd306b8,Auvergne Restaurant,Dining and Drinking > Restaurant > French Restaurant > Auvergne Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=french,medium,restaurant_rule,,0,,,,no evidence,
57558b36e4b065ecebd306bc,Basque Restaurant,Dining and Drinking > Restaurant > French Restaurant > Basque Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=french,medium,restaurant_rule,,0,,,,no evidence,
57558b36e4b065ecebd306b0,Brasserie,Dining and Drinking > Restaurant > French Restaurant > Brasserie,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=french,medium,restaurant_rule,,2,"amenity=restaurant (2, 100.0%)",100.0,100.0,reviewed,
57558b36e4b065ecebd306c5,Breton Restaurant,Dining and Drinking > Restaurant > French Restaurant > Breton Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=french,medium,restaurant_rule,,0,,,,no evidence,
57558b36e4b065ecebd306c0,Burgundian Restaurant,Dining and Drinking > Restaurant > French Restaurant > Burgundian Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=french,medium,restaurant_rule,,0,,,,no evidence,
57558b36e4b065ecebd306cb,Catalan Restaurant,Dining and Drinking > Restaurant > French Restaurant > Catalan Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=french,medium,restaurant_rule,,0,,,,no evidence,
57558b36e4b065ecebd306ce,Ch'ti Restaurant,Dining and Drinking > Restaurant > French Restaurant > Ch'ti Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=french,medium,restaurant_rule,,0,,,,no evidence,
57558b36e4b065ecebd306d1,Corsican Restaurant,Dining and Drinking > Restaurant > French Restaurant > Corsican Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=french,medium,restaurant_rule,,0,,,,no evidence,
57558b36e4b065ecebd306b4,Estaminet,Dining and Drinking > Restaurant > French Restaurant > Estaminet,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=french,medium,restaurant_rule,,0,,,,no evidence,
57558b36e4b065ecebd306b2,Labour Canteen,Dining and Drinking > Restaurant > French Restaurant > Labour Canteen,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=french,medium,restaurant_rule,,0,,,,no evidence,
57558b35e4b065ecebd306ad,Lyonese Bouchon,Dining and Drinking > Restaurant > French Restaurant > Lyonese Bouchon,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=french,medium,restaurant_rule,,0,,,,no evidence,
57558b36e4b065ecebd306d4,Norman Restaurant,Dining and Drinking > Restaurant > French Restaurant > Norman Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=french,medium,restaurant_rule,,0,,,,no evidence,
57558b36e4b065ecebd306d7,Provençal Restaurant,Dining and Drinking > Restaurant > French Restaurant > Provençal Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=french,medium,restaurant_rule,,0,,,,no evidence,
57558b36e4b065ecebd306da,Savoyard Restaurant,Dining and Drinking > Restaurant > French Restaurant > Savoyard Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=french,medium,restaurant_rule,,0,,,,no evidence,
57558b36e4b065ecebd306ba,Southwestern French Restaurant,Dining and Drinking > Restaurant > French Restaurant > Southwestern French Restaurant,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=french,medium,restaurant_rule,,0,,,,no evidence,
4d4ae6fc7a7b7dea34424761,Fried Chicken Joint,Dining and Drinking > Restaurant > Fried Chicken Joint,{'amenity'},"{'fast_food', 'restaurant'}",amenity=fast_food; amenity=restaurant,,high,restaurant_rule+category_match_evidence,Category-match evidence shows this dining subtype is often quick-service; added amenity=fast_food while keeping restaurant.,247,"amenity=fast_food (185, 74.9%); amenity=restaurant (54, 21.9%); amenity=food_court (2, 0.8%); shop=butcher (2, 0.8%); shop=beauty (1, 0.4%); amenity=cafe (1, 0.4%); office=KFC (1, 0.4%); building=yes (1, 0.4%)",21.9,96.8,applied,Category-match evidence shows this dining subtype is often quick-service; added amenity=fast_food while keeping restaurant.
55d25775498e9f6a0816a37a,Friterie,Dining and Drinking > Restaurant > Friterie,{'amenity'},{'restaurant'},amenity=restaurant,,medium,restaurant_rule,,0,,,,no evidence,
4bf58dd8d48988d155941735,Gastropub,Dining and Drinking > Restaurant > Gastropub,{'amenity'},{'restaurant'},amenity=restaurant,cuisine=gastropub,medium,restaurant_rule,,71,"amenity=restaurant (32, 45.1%); amenity=pub (14, 19.7%); amenity=bar (11, 15.5%); amenity=cafe (9, 12.7%); amenity=fast_food (1, 1.4%); place=village (1, 1.4%); amenity=bbq (1, 1.4%); building=construction (1, 1.4%)",45.1,45.1,reviewed,
